order,avg length,B_time,BPlus_time,BStar_time
1456,168877,6,6,6
1457,168877,6,5,6
1458,168877,6,5,6
1459,168877,6,5,6
1460,168877,6,5,6
1461,168877,6,5,6
1462,168877,6,5,7
1463,168877,7,6,6
1464,168877,6,5,6
1465,168877,8,6,7
1466,168877,7,5,6
1467,168877,6,6,6
1468,168877,6,5,6
1469,168877,6,5,6
1470,168877,6,5,6
1471,168877,6,5,6
1472,168877,6,5,6
1473,168877,6,5,6
1474,168877,6,5,6
1475,168877,6,5,6
1476,168877,6,5,6
1477,168877,6,5,6
1478,168877,6,5,6
1479,168877,6,5,6
1480,168877,6,5,6
1481,168877,6,5,6
1482,168877,6,5,6
1483,168877,6,5,6
1484,168877,6,5,6
1485,168877,6,5,6
1486,168877,6,5,6
1487,168877,6,5,6
1488,168877,6,5,6
1489,168877,6,5,6
1490,168877,6,5,6
1491,168877,6,5,7
1492,168877,6,6,6
1493,168877,6,5,6
1494,168877,7,6,6
1495,168877,6,5,6
1496,168877,6,5,6
1497,168877,6,5,6
1498,168877,6,5,6
1499,168877,6,5,6
1500,168877,6,5,6
1501,168877,6,6,6
1502,168877,6,5,6
1503,168877,6,6,6
1504,168877,6,5,6
1505,168877,6,5,6
1506,168877,6,5,6
1507,168877,6,5,6
1508,168877,6,5,6
1509,168877,6,5,6
1510,168877,6,5,6
1511,168877,6,5,6
1512,168877,6,5,6
1513,168877,6,5,6
1514,168877,6,5,6
1515,168877,6,5,6
1516,168877,6,6,6
1517,168877,6,5,6
1518,168877,6,5,6
1519,168877,6,5,6
1520,168877,6,5,6
1521,168877,6,5,6
1522,168877,6,5,6
1523,168877,6,5,6
1524,168877,6,5,6
1525,168877,6,5,6
1526,168877,6,5,6
1527,168877,6,5,6
1528,168877,6,5,6
1529,168877,6,5,6
1530,168877,6,5,6
1531,168877,6,5,6
1532,168877,6,5,6
1533,168877,6,5,6
1534,168877,6,5,6
1535,168877,6,6,6
1536,168877,6,5,6
1537,168877,6,5,6
1538,168877,6,5,6
1539,168877,6,5,6
1540,168877,6,5,6
1541,168877,6,5,6
1542,168877,6,5,6
1543,168877,6,5,6
1544,168877,6,5,6
1545,168877,6,5,6
1546,168877,6,5,6
1547,168877,6,5,6
1548,168877,6,5,6
1549,168877,6,5,6
1550,168877,6,5,6
1551,168877,6,5,6
1552,168877,6,5,6
1553,168877,6,5,6
1554,168877,6,5,6
1555,168877,6,5,6
1556,168877,6,5,6
1557,168877,6,5,6
1558,168877,6,5,6
1559,168877,6,5,6
1560,168877,6,5,6
1561,168877,6,5,6
1562,168877,6,5,6
1563,168877,6,5,6
1564,168877,6,5,6
1565,168877,6,5,6
1566,168877,6,5,6
1567,168877,6,5,6
1568,168877,6,5,6
1569,168877,6,5,6
1570,168877,6,5,6
1571,168877,6,5,6
1572,168877,6,5,6
1573,168877,6,5,6
1574,168877,6,5,6
1575,168877,6,5,6
1576,168877,7,5,7
1577,168877,6,6,6
1578,168877,6,5,6
1579,168877,6,5,6
1580,168877,6,5,6
1581,168877,6,5,6
1582,168877,6,5,6
1583,168877,6,5,6
1584,168877,6,5,6
1585,168877,6,5,6
1586,168877,6,5,6
1587,168877,6,5,6
1588,168877,6,5,6
1589,168877,6,5,6
1590,168877,6,5,6
1591,168877,6,5,6
1592,168877,6,5,6
1593,168877,7,6,6
1594,168877,6,5,6
1595,168877,6,5,6
1596,168877,6,5,6
1597,168877,6,5,6
1598,168877,6,5,6
1599,168877,6,5,6
1600,168877,6,5,6
1601,168877,6,5,6
1602,168877,6,5,6
1603,168877,6,5,6
1604,168877,6,5,6
1605,168877,6,5,6
1606,168877,6,5,6
1607,168877,6,5,6
1608,168877,6,5,6
1609,168877,6,5,6
1610,168877,6,5,6
1611,168877,6,5,6
1612,168877,6,5,6
1613,168877,6,5,6
1614,168877,6,5,6
1615,168877,6,5,6
1616,168877,6,5,6
1617,168877,6,5,6
1618,168877,6,6,6
1619,168877,6,5,6
1620,168877,6,5,6
1621,168877,6,5,6
1622,168877,6,5,6
1623,168877,6,6,6
1624,168877,7,6,6
1625,168877,6,5,6
1626,168877,6,5,6
1627,168877,6,5,6
1628,168877,6,5,6
1629,168877,6,5,6
1630,168877,6,5,6
1631,168877,6,5,6
1632,168877,6,5,6
1633,168877,6,5,6
1634,168877,7,6,7
1635,168877,6,5,6
1636,168877,6,5,6
1637,168877,6,5,6
1638,168877,6,5,6
1639,168877,6,5,6
1640,168877,6,5,6
1641,168877,6,5,6
1642,168877,6,5,6
1643,168877,6,5,6
1644,168877,6,5,6
1645,168877,6,5,6
1646,168877,6,5,6
1647,168877,6,5,6
1648,168877,6,5,6
1649,168877,6,5,6
1650,168877,6,5,6
1651,168877,6,5,6
1652,168877,6,5,6
1653,168877,6,5,6
1654,168877,6,5,6
1655,168877,6,5,6
1656,168877,6,5,6
1657,168877,6,5,6
1658,168877,6,5,6
1659,168877,6,5,6
1660,168877,6,5,6
1661,168877,6,5,6
1662,168877,6,5,6
1663,168877,6,5,6
1664,168877,6,5,6
1665,168877,6,5,6
1666,168877,6,5,6
1667,168877,6,5,6
1668,168877,6,5,6
1669,168877,6,5,6
1670,168877,6,5,6
1671,168877,6,5,6
1672,168877,6,5,6
1673,168877,6,5,6
1674,168877,6,5,6
1675,168877,6,5,6
1676,168877,6,5,6
1677,168877,6,5,6
1678,168877,6,5,6
1679,168877,6,5,6
1680,168877,6,5,6
1681,168877,6,5,6
1682,168877,6,5,6
1683,168877,6,6,6
1684,168877,6,6,6
1685,168877,6,5,6
1686,168877,6,5,6
1687,168877,6,5,6
1688,168877,6,5,6
1689,168877,6,5,6
1690,168877,6,5,6
1691,168877,6,5,6
1692,168877,6,5,6
1693,168877,6,5,6
1694,168877,6,5,6
1695,168877,6,5,6
1696,168877,6,5,6
1697,168877,6,5,6
1698,168877,6,5,6
1699,168877,6,5,6
1700,168877,6,5,6
1701,168877,6,5,6
1702,168877,6,5,6
1703,168877,6,5,6
1704,168877,6,5,6
1705,168877,6,5,6
1706,168877,6,5,6
1707,168877,6,5,6
1708,168877,6,5,6
1709,168877,6,5,6
1710,168877,6,5,6
1711,168877,6,5,6
1712,168877,6,5,6
1713,168877,6,5,6
1714,168877,6,5,6
1715,168877,6,5,6
1716,168877,6,5,6
1717,168877,6,5,6
1718,168877,6,5,6
1719,168877,6,5,6
1720,168877,6,5,6
1721,168877,6,5,6
1722,168877,6,5,6
1723,168877,6,5,6
1724,168877,6,5,6
1725,168877,6,5,6
